"scale","level","subID","sub.gender","masc.femi","task"
"449",1.46337949319709,"fac_13",17,"female","masc","sti"
"450",0.468768889236294,"fac_13",18,"female","masc","sti"
"451",1.14458619099577,"fac_13",19,"male","femi","fac"
"452",2.066262829841,"fac_13",20,"male","femi","fac"
"453",1.79663004082904,"fac_13",21,"male","femi","fac"
"454",0.87823341396471,"fac_13",22,"female","femi","fac"
"455",2.7345670063652,"fac_13",23,"female","femi","fac"
"456",0.7211862255705,"fac_13",24,"female","femi","fac"
"457",0.380505905299147,"fac_13",25,"male","femi","voi"
"458",0.766269874000999,"fac_13",26,"male","femi","voi"
"459",-0.1656731387608,"fac_13",27,"male","femi","voi"
"460",0.676287223739841,"fac_13",28,"female","femi","voi"
"461",0.984372198890951,"fac_13",29,"female","femi","voi"
"462",0.399256207930908,"fac_13",30,"female","femi","voi"
"463",1.67151480926864,"fac_13",31,"male","femi","sti"
"464",0.869312718798527,"fac_13",32,"male","femi","sti"
"465",0.499536173295121,"fac_13",33,"male","femi","sti"
"466",1.11391815237272,"fac_13",34,"female","femi","sti"
"467",1.55981211737651,"fac_13",35,"female","femi","sti"
"468",0.969875473614988,"fac_13",36,"female","femi","sti"
"469",2.17672717025252,"fac_14",1,"male","masc","fac"
"470",1.17105627316323,"fac_14",2,"male","masc","fac"
"471",0.627169264739133,"fac_14",3,"male","masc","fac"
"472",0.752277247158952,"fac_14",4,"female","masc","fac"
"473",2.4930969233113,"fac_14",5,"female","masc","fac"
"474",2.75083669525574,"fac_14",6,"female","masc","fac"
"475",-0.020355917293055,"fac_14",7,"male","masc","voi"
"476",-0.0294899298484464,"fac_14",8,"male","masc","voi"
"477",-0.0923904863742703,"fac_14",9,"male","masc","voi"
"478",-0.0257303853430614,"fac_14",10,"female","masc","voi"
"479",0.286007353503263,"fac_14",11,"female","masc","voi"
"480",0.229359772192055,"fac_14",12,"female","masc","voi"
"481",2.57713201253085,"fac_14",13,"male","masc","sti"
"482",2.88278015240461,"fac_14",14,"male","masc","sti"
"483",0.495512743862229,"fac_14",15,"male","masc","sti"
"484",0.403188357053534,"fac_14",16,"female","masc","sti"
"485",1.81870126639651,"fac_14",17,"female","masc","sti"
"486",0.624759971743555,"fac_14",18,"female","masc","sti"
"487",1.63426699931253,"fac_14",19,"male","femi","fac"
"488",2.2568358285319,"fac_14",20,"male","femi","fac"
"489",2.1299340211443,"fac_14",21,"male","femi","fac"
"490",1.73670625552247,"fac_14",22,"female","femi","fac"
"491",2.73559144422173,"fac_14",23,"female","femi","fac"
"492",0.9072975193064,"fac_14",24,"female","femi","fac"
"493",0.231971331627362,"fac_14",25,"male","femi","voi"
"494",1.13118546543448,"fac_14",26,"male","femi","voi"
"495",0.247228388928575,"fac_14",27,"male","femi","voi"
"496",0.661181403161373,"fac_14",28,"female","femi","voi"
"497",1.13206625754641,"fac_14",29,"female","femi","voi"
"498",0.530968241867662,"fac_14",30,"female","femi","voi"
"499",1.90469209791528,"fac_14",31,"male","femi","sti"
"500",1.09934886158489,"fac_14",32,"male","femi","sti"
"501",1.0009038405038,"fac_14",33,"male","femi","sti"
"502",1.33922622340915,"fac_14",34,"female","femi","sti"
"503",2.61735569360601,"fac_14",35,"female","femi","sti"
"504",1.06855783834078,"fac_14",36,"female","femi","sti"
"505",2.355672148714,"fac_15",1,"male","masc","fac"
"506",1.10502299746826,"fac_15",2,"male","masc","fac"
"507",0.849017846183619,"fac_15",3,"male","masc","fac"
"508",0.684667682887142,"fac_15",4,"female","masc","fac"
"509",2.02693892386604,"fac_15",5,"female","masc","fac"
"510",2.78054194256211,"fac_15",6,"female","masc","fac"
"511",-0.00450953841832046,"fac_15",7,"male","masc","voi"
"512",0.100040350797162,"fac_15",8,"male","masc","voi"
"513",-0.00666743299819918,"fac_15",9,"male","masc","voi"
"514",0.11666131409498,"fac_15",10,"female","masc","voi"
"515",0.298907153577377,"fac_15",11,"female","masc","voi"
"516",0.163469273202806,"fac_15",12,"female","masc","voi"
"517",2.47524484997013,"fac_15",13,"male","masc","sti"
"518",3.07306461538499,"fac_15",14,"male","masc","sti"
"519",0.501168866713757,"fac_15",15,"male","masc","sti"
"520",0.384345639744697,"fac_15",16,"female","masc","sti"
"521",2.01804977202203,"fac_15",17,"female","masc","sti"
"522",0.639164337971917,"fac_15",18,"female","masc","sti"
"523",1.54955236129952,"fac_15",19,"male","femi","fac"
"524",2.57538639578619,"fac_15",20,"male","femi","fac"
"525",2.01386536791841,"fac_15",21,"male","femi","fac"
"526",1.88407836183983,"fac_15",22,"female","femi","fac"
"527",3.54167602191651,"fac_15",23,"female","femi","fac"
"528",1.02782131391586,"fac_15",24,"female","femi","fac"
"529",0.514751682385279,"fac_15",25,"male","femi","voi"
"530",0.787603465229386,"fac_15",26,"male","femi","voi"
"531",-0.111173631772847,"fac_15",27,"male","femi","voi"
"532",0.977963177966501,"fac_15",28,"female","femi","voi"
"533",1.03449639204885,"fac_15",29,"female","femi","voi"
"534",0.826759249257048,"fac_15",30,"female","femi","voi"
"535",1.94369237487137,"fac_15",31,"male","femi","sti"
"536",1.20219181310987,"fac_15",32,"male","femi","sti"
"537",0.945314803820693,"fac_15",33,"male","femi","sti"
"538",1.26709035104832,"fac_15",34,"female","femi","sti"
"539",2.3709317566357,"fac_15",35,"female","femi","sti"
"540",1.32490518422474,"fac_15",36,"female","femi","sti"
"541",2.58458270452237,"fac_16",1,"male","masc","fac"
"542",1.2644908735856,"fac_16",2,"male","masc","fac"
"543",1.07012753836226,"fac_16",3,"male","masc","fac"
"544",1.23681744692148,"fac_16",4,"female","masc","fac"
"545",2.49550638176229,"fac_16",5,"female","masc","fac"
"546",3.17258233840854,"fac_16",6,"female","masc","fac"
"547",0.00574900969285758,"fac_16",7,"male","masc","voi"
"548",0.0595761037438598,"fac_16",8,"male","masc","voi"
"549",0.105604955696882,"fac_16",9,"male","masc","voi"
"550",0.482139852424924,"fac_16",10,"female","masc","voi"
"551",0.309585885569024,"fac_16",11,"female","masc","voi"
"552",0.429702558004974,"fac_16",12,"female","masc","voi"
"553",2.98141278741418,"fac_16",13,"male","masc","sti"
"554",3.63460626650339,"fac_16",14,"male","masc","sti"
"555",0.40547076101606,"fac_16",15,"male","masc","sti"
"556",0.890717323226815,"fac_16",16,"female","masc","sti"
"557",2.16507808911527,"fac_16",17,"female","masc","sti"
"558",0.649913871653445,"fac_16",18,"female","masc","sti"
"559",2.0962732177264,"fac_16",19,"male","femi","fac"
"560",2.8757197031827,"fac_16",20,"male","femi","fac"
"561",2.14297667673767,"fac_16",21,"male","femi","fac"
"562",2.27626634340495,"fac_16",22,"female","femi","fac"
"563",3.8865825568499,"fac_16",23,"female","femi","fac"
"564",1.22520065721415,"fac_16",24,"female","femi","fac"
"565",0.481096411620852,"fac_16",25,"male","femi","voi"
"566",0.792789645917315,"fac_16",26,"male","femi","voi"
"567",-0.0207283180620119,"fac_16",27,"male","femi","voi"
"568",1.14445456911286,"fac_16",28,"female","femi","voi"
"569",1.4441693237861,"fac_16",29,"female","femi","voi"
"570",0.583252119188484,"fac_16",30,"female","femi","voi"
"571",2.25746919893453,"fac_16",31,"male","femi","sti"
"572",1.94415943665056,"fac_16",32,"male","femi","sti"
"573",1.1406267278103,"fac_16",33,"male","femi","sti"
"574",1.7928773308279,"fac_16",34,"female","femi","sti"
"575",2.56923214966275,"fac_16",35,"female","femi","sti"
"576",1.45095255126753,"fac_16",36,"female","femi","sti"
"577",2.68193378136054,"fac_17",1,"male","masc","fac"
"578",1.29168186068301,"fac_17",2,"male","masc","fac"
"579",1.01681794801427,"fac_17",3,"male","masc","fac"
"580",1.24255700967126,"fac_17",4,"female","masc","fac"
"581",2.57240343820424,"fac_17",5,"female","masc","fac"
"582",3.23890102609879,"fac_17",6,"female","masc","fac"
"583",0.0981523577457914,"fac_17",7,"male","masc","voi"
"584",0.0869596182117978,"fac_17",8,"male","masc","voi"
"585",0.265614475358161,"fac_17",9,"male","masc","voi"
"586",0.655587472403007,"fac_17",10,"female","masc","voi"
"587",0.669974712582998,"fac_17",11,"female","masc","voi"
"588",0.565364617691612,"fac_17",12,"female","masc","voi"
"589",3.19092865829184,"fac_17",13,"male","masc","sti"
"590",3.94583847937504,"fac_17",14,"male","masc","sti"
"591",0.639244172244827,"fac_17",15,"male","masc","sti"
"592",0.769737267812263,"fac_17",16,"female","masc","sti"
"593",2.08534888093427,"fac_17",17,"female","masc","sti"
"594",0.859206919665162,"fac_17",18,"female","masc","sti"
"595",2.00851980268035,"fac_17",19,"male","femi","fac"
"596",3.0642012167569,"fac_17",20,"male","femi","fac"
"597",2.42524056515448,"fac_17",21,"male","femi","fac"
"598",2.22757541469478,"fac_17",22,"female","femi","fac"
"599",4.04997496994187,"fac_17",23,"female","femi","fac"
"600",1.43673260377056,"fac_17",24,"female","femi","fac"
"601",0.583573108303514,"fac_17",25,"male","femi","voi"
"602",0.677010751679568,"fac_17",26,"male","femi","voi"
"603",-0.154638081752228,"fac_17",27,"male","femi","voi"
"604",0.884160107036463,"fac_17",28,"female","femi","voi"
"605",1.314674449847,"fac_17",29,"female","femi","voi"
"606",0.404661666937498,"fac_17",30,"female","femi","voi"
"607",1.88045810664989,"fac_17",31,"male","femi","sti"
"608",1.86167763035531,"fac_17",32,"male","femi","sti"
"609",0.851939772059072,"fac_17",33,"male","femi","sti"
"610",1.91881810552577,"fac_17",34,"female","femi","sti"
"611",2.59351520875064,"fac_17",35,"female","femi","sti"
"612",1.58703746564477,"fac_17",36,"female","femi","sti"
"613",3.13133671014959,"fac_18",1,"male","masc","fac"
"614",1.50313819638216,"fac_18",2,"male","masc","fac"
"615",1.27928063258751,"fac_18",3,"male","masc","fac"
"616",1.50281554620464,"fac_18",4,"female","masc","fac"
"617",2.92651910863521,"fac_18",5,"female","masc","fac"
"618",3.51143224841419,"fac_18",6,"female","masc","fac"
"619",0.142158106118736,"fac_18",7,"male","masc","voi"
"620",0.110667214304933,"fac_18",8,"male","masc","voi"
"621",0.210642585281484,"fac_18",9,"male","masc","voi"
"622",0.719745846905129,"fac_18",10,"female","masc","voi"
"623",0.597007733230973,"fac_18",11,"female","masc","voi"
"624",0.358122822313768,"fac_18",12,"female","masc","voi"
"625",3.76152866547624,"fac_18",13,"male","masc","sti"
"626",4.20905374121902,"fac_18",14,"male","masc","sti"
"627",0.42935456501037,"fac_18",15,"male","masc","sti"
"628",0.995788850315741,"fac_18",16,"female","masc","sti"
"629",2.61010028911647,"fac_18",17,"female","masc","sti"
"630",1.13374881099133,"fac_18",18,"female","masc","sti"
"631",2.30209210677326,"fac_18",19,"male","femi","fac"
"632",3.20836868377228,"fac_18",20,"male","femi","fac"
"633",2.73622641761755,"fac_18",21,"male","femi","fac"
"634",2.99456169849919,"fac_18",22,"female","femi","fac"
"635",4.6592685970858,"fac_18",23,"female","femi","fac"
"636",1.56124808872847,"fac_18",24,"female","femi","fac"
"637",0.702118414923859,"fac_18",25,"male","femi","voi"
"638",0.86676895769544,"fac_18",26,"male","femi","voi"
"639",-0.154484980732495,"fac_18",27,"male","femi","voi"
"640",1.17518249202728,"fac_18",28,"female","femi","voi"
"641",1.66854440506409,"fac_18",29,"female","femi","voi"
"642",0.841899968326707,"fac_18",30,"female","femi","voi"
"643",2.13631649083608,"fac_18",31,"male","femi","sti"
"644",2.24486935824087,"fac_18",32,"male","femi","sti"
"645",1.24058793231203,"fac_18",33,"male","femi","sti"
"646",2.34375574691792,"fac_18",34,"female","femi","sti"
"647",2.78490408807011,"fac_18",35,"female","femi","sti"
"648",2.16029481597814,"fac_18",36,"female","femi","sti"
"649",0,"voi_1",1,"male","masc","fac"
"650",0,"voi_1",2,"male","masc","fac"
"651",0,"voi_1",3,"male","masc","fac"
"652",0,"voi_1",4,"female","masc","fac"
"653",0,"voi_1",5,"female","masc","fac"
"654",0,"voi_1",6,"female","masc","fac"
"655",0,"voi_1",7,"male","masc","voi"
"656",0,"voi_1",8,"male","masc","voi"
"657",0,"voi_1",9,"male","masc","voi"
"658",0,"voi_1",10,"female","masc","voi"
"659",0,"voi_1",11,"female","masc","voi"
"660",0,"voi_1",12,"female","masc","voi"
"661",0,"voi_1",13,"male","masc","sti"
"662",0,"voi_1",14,"male","masc","sti"
"663",0,"voi_1",15,"male","masc","sti"
"664",0,"voi_1",16,"female","masc","sti"
"665",0,"voi_1",17,"female","masc","sti"
"666",0,"voi_1",18,"female","masc","sti"
"667",0,"voi_1",19,"male","femi","fac"
"668",0,"voi_1",20,"male","femi","fac"
"669",0,"voi_1",21,"male","femi","fac"
"670",0,"voi_1",22,"female","femi","fac"
"671",0,"voi_1",23,"female","femi","fac"
"672",0,"voi_1",24,"female","femi","fac"
"673",0,"voi_1",25,"male","femi","voi"
"674",0,"voi_1",26,"male","femi","voi"
"675",0,"voi_1",27,"male","femi","voi"
"676",0,"voi_1",28,"female","femi","voi"
"677",0,"voi_1",29,"female","femi","voi"
"678",0,"voi_1",30,"female","femi","voi"
"679",0,"voi_1",31,"male","femi","sti"
"680",0,"voi_1",32,"male","femi","sti"
"681",0,"voi_1",33,"male","femi","sti"
"682",0,"voi_1",34,"female","femi","sti"
"683",0,"voi_1",35,"female","femi","sti"
"684",0,"voi_1",36,"female","femi","sti"
"685",-0.191535519174758,"voi_2",1,"male","masc","fac"
"686",0.230864111977662,"voi_2",2,"male","masc","fac"
"687",-0.257417742002936,"voi_2",3,"male","masc","fac"
"688",0.249800852325047,"voi_2",4,"female","masc","fac"
"689",-0.0986685279545931,"voi_2",5,"female","masc","fac"
"690",0.176685455978372,"voi_2",6,"female","masc","fac"
"691",-0.177681629941776,"voi_2",7,"male","masc","voi"
"692",0.326915613979949,"voi_2",8,"male","masc","voi"
"693",0.402013288176218,"voi_2",9,"male","masc","voi"
"694",-0.0780219941976963,"voi_2",10,"female","masc","voi"
"695",0.363578206300585,"voi_2",11,"female","masc","voi"
"696",0.169931637533895,"voi_2",12,"female","masc","voi"
"697",-0.00368997615107915,"voi_2",13,"male","masc","sti"
"698",0.10405601077775,"voi_2",14,"male","masc","sti"
"699",-0.183335777009613,"voi_2",15,"male","masc","sti"
"700",0.103264902750976,"voi_2",16,"female","masc","sti"
"701",0.00129394535026293,"voi_2",17,"female","masc","sti"
"702",-0.105178779443221,"voi_2",18,"female","masc","sti"
"703",0.340141889458653,"voi_2",19,"male","femi","fac"
"704",0.250535862450277,"voi_2",20,"male","femi","fac"
"705",-0.0425488447871388,"voi_2",21,"male","femi","fac"
"706",0.0720524195086264,"voi_2",22,"female","femi","fac"
"707",-0.353429823467688,"voi_2",23,"female","femi","fac"
"708",0.116501998341194,"voi_2",24,"female","femi","fac"
"709",-0.0169417289001366,"voi_2",25,"male","femi","voi"
"710",0.858492827840758,"voi_2",26,"male","femi","voi"
"711",0.280116362996444,"voi_2",27,"male","femi","voi"
"712",0.0968354724802684,"voi_2",28,"female","femi","voi"
"713",0.777142951906245,"voi_2",29,"female","femi","voi"
"714",0.0768130751918558,"voi_2",30,"female","femi","voi"
"715",-0.506156642050527,"voi_2",31,"male","femi","sti"
"716",0.0992790476526549,"voi_2",32,"male","femi","sti"
"717",-0.012545908156211,"voi_2",33,"male","femi","sti"
"718",0.449252222636528,"voi_2",34,"female","femi","sti"
"719",-0.314088951864435,"voi_2",35,"female","femi","sti"
"720",0.204735181145697,"voi_2",36,"female","femi","sti"
"721",-0.0169817449969203,"voi_3",1,"male","masc","fac"
"722",0.371391467178583,"voi_3",2,"male","masc","fac"
"723",-0.0548488019084942,"voi_3",3,"male","masc","fac"
"724",0.149524443827732,"voi_3",4,"female","masc","fac"
"725",0.0577643290367498,"voi_3",5,"female","masc","fac"
"726",0.107020587655883,"voi_3",6,"female","masc","fac"
"727",-0.31735527564824,"voi_3",7,"male","masc","voi"
"728",0.544173741149838,"voi_3",8,"male","masc","voi"
"729",0.599828116884832,"voi_3",9,"male","masc","voi"
"730",0.564437667146374,"voi_3",10,"female","masc","voi"
"731",0.435399305085091,"voi_3",11,"female","masc","voi"
"732",0.363635830004538,"voi_3",12,"female","masc","voi"
"733",0.130055004209849,"voi_3",13,"male","masc","sti"
"734",-0.174776107552197,"voi_3",14,"male","masc","sti"
"735",-0.0341458042566175,"voi_3",15,"male","masc","sti"
"736",0.198910364119713,"voi_3",16,"female","masc","sti"
"737",0.175407606464798,"voi_3",17,"female","masc","sti"
"738",0.462766522337267,"voi_3",18,"female","masc","sti"
"739",0.194912904986573,"voi_3",19,"male","femi","fac"
"740",0.338814954319742,"voi_3",20,"male","femi","fac"
"741",-0.0073205125231431,"voi_3",21,"male","femi","fac"
"742",0.324995458865474,"voi_3",22,"female","femi","fac"
"743",-0.231190974878408,"voi_3",23,"female","femi","fac"
"744",0.0225378734300137,"voi_3",24,"female","femi","fac"
"745",0.201607033790816,"voi_3",25,"male","femi","voi"
"746",0.943007751878313,"voi_3",26,"male","femi","voi"
"747",0.837301541110193,"voi_3",27,"male","femi","voi"
"748",0.408258067627865,"voi_3",28,"female","femi","voi"
"749",0.367538190675629,"voi_3",29,"female","femi","voi"
"750",0.0710029262736571,"voi_3",30,"female","femi","voi"
"751",0.0761384059389767,"voi_3",31,"male","femi","sti"
"752",0.246689879022856,"voi_3",32,"male","femi","sti"
"753",0.329124027244822,"voi_3",33,"male","femi","sti"
"754",0.471995466264728,"voi_3",34,"female","femi","sti"
"755",0.162465246607405,"voi_3",35,"female","femi","sti"
"756",0.523707852134428,"voi_3",36,"female","femi","sti"
"757",0.163959773386072,"voi_4",1,"male","masc","fac"
"758",0.298257242833704,"voi_4",2,"male","masc","fac"
"759",-0.0225536313623779,"voi_4",3,"male","masc","fac"
"760",0.160486748373952,"voi_4",4,"female","masc","fac"
"761",-0.0751034797625145,"voi_4",5,"female","masc","fac"
"762",0.197823433076633,"voi_4",6,"female","masc","fac"
"763",0.171409501537845,"voi_4",7,"male","masc","voi"
"764",0.406508424170539,"voi_4",8,"male","masc","voi"
"765",0.670941374578431,"voi_4",9,"male","masc","voi"
"766",0.866944672630708,"voi_4",10,"female","masc","voi"
"767",0.596688991306626,"voi_4",11,"female","masc","voi"
"768",0.367442300639975,"voi_4",12,"female","masc","voi"
"769",0.0930441212386519,"voi_4",13,"male","masc","sti"
"770",0.301310002862642,"voi_4",14,"male","masc","sti"
"771",0.0253241741390141,"voi_4",15,"male","masc","sti"
"772",0.148645809034615,"voi_4",16,"female","masc","sti"
"773",0.0143674057090957,"voi_4",17,"female","masc","sti"
"774",0.536492161126292,"voi_4",18,"female","masc","sti"
"775",0.144928485878903,"voi_4",19,"male","femi","fac"
"776",0.201774389216129,"voi_4",20,"male","femi","fac"
"777",0.155826955714399,"voi_4",21,"male","femi","fac"
"778",0.173483224688277,"voi_4",22,"female","femi","fac"
"779",-0.244657601069526,"voi_4",23,"female","femi","fac"
"780",0.44825876803646,"voi_4",24,"female","femi","fac"
"781",0.685322535895869,"voi_4",25,"male","femi","voi"
"782",1.40605789309751,"voi_4",26,"male","femi","voi"
"783",0.62994845233653,"voi_4",27,"male","femi","voi"
"784",0.634805001810798,"voi_4",28,"female","femi","voi"
"785",0.722338299077471,"voi_4",29,"female","femi","voi"
"786",0.27018762843321,"voi_4",30,"female","femi","voi"
"787",0.249794598180306,"voi_4",31,"male","femi","sti"
"788",0.325903293587747,"voi_4",32,"male","femi","sti"
"789",0.196111191769517,"voi_4",33,"male","femi","sti"
"790",0.623899783123851,"voi_4",34,"female","femi","sti"
"791",0.154405574892013,"voi_4",35,"female","femi","sti"
"792",0.520762181591044,"voi_4",36,"female","femi","sti"
"793",0.0954283975807656,"voi_5",1,"male","masc","fac"
"794",0.512337604045256,"voi_5",2,"male","masc","fac"
"795",0.213430978681705,"voi_5",3,"male","masc","fac"
"796",0.298195102669011,"voi_5",4,"female","masc","fac"
"797",-0.179626513080092,"voi_5",5,"female","masc","fac"
"798",0.519570975077399,"voi_5",6,"female","masc","fac"
"799",0.123664436459266,"voi_5",7,"male","masc","voi"
"800",0.653070332423122,"voi_5",8,"male","masc","voi"
"801",0.785819052414921,"voi_5",9,"male","masc","voi"
"802",1.31670384542786,"voi_5",10,"female","masc","voi"
"803",0.481064412747344,"voi_5",11,"female","masc","voi"
"804",0.357230513008929,"voi_5",12,"female","masc","voi"
"805",0.204447733366471,"voi_5",13,"male","masc","sti"
"806",0.410753529235687,"voi_5",14,"male","masc","sti"
"807",0.0791776736328779,"voi_5",15,"male","masc","sti"
"808",0.078629742206948,"voi_5",16,"female","masc","sti"
"809",0.121801176412283,"voi_5",17,"female","masc","sti"
"810",0.62635633761316,"voi_5",18,"female","masc","sti"
"811",0.213288265871248,"voi_5",19,"male","femi","fac"
"812",0.275775327417161,"voi_5",20,"male","femi","fac"
"813",-0.319662752961903,"voi_5",21,"male","femi","fac"
"814",0.179132806420018,"voi_5",22,"female","femi","fac"
"815",-0.268148957041003,"voi_5",23,"female","femi","fac"
"816",0.276782216028475,"voi_5",24,"female","femi","fac"
"817",0.638904254900039,"voi_5",25,"male","femi","voi"
"818",1.69293203763291,"voi_5",26,"male","femi","voi"
"819",1.3406617741001,"voi_5",27,"male","femi","voi"
"820",0.630862505853391,"voi_5",28,"female","femi","voi"
"821",0.705726204085478,"voi_5",29,"female","femi","voi"
"822",0.60168160594414,"voi_5",30,"female","femi","voi"
"823",0.231097040093347,"voi_5",31,"male","femi","sti"
"824",0.249247746237439,"voi_5",32,"male","femi","sti"
"825",0.483555807402874,"voi_5",33,"male","femi","sti"
"826",0.631077397772737,"voi_5",34,"female","femi","sti"
"827",0.281047724343597,"voi_5",35,"female","femi","sti"
"828",0.821662886203904,"voi_5",36,"female","femi","sti"
"829",0.389831781986529,"voi_6",1,"male","masc","fac"
"830",0.491537762616501,"voi_6",2,"male","masc","fac"
"831",0.103216594050589,"voi_6",3,"male","masc","fac"
"832",0.447007361925783,"voi_6",4,"female","masc","fac"
"833",0.163190221421735,"voi_6",5,"female","masc","fac"
"834",0.47890423866197,"voi_6",6,"female","masc","fac"
"835",0.407274022730245,"voi_6",7,"male","masc","voi"
"836",0.795195623629696,"voi_6",8,"male","masc","voi"
"837",0.614456975918117,"voi_6",9,"male","masc","voi"
"838",1.80196079675412,"voi_6",10,"female","masc","voi"
"839",0.692932758598001,"voi_6",11,"female","masc","voi"
"840",0.831939366206392,"voi_6",12,"female","masc","voi"
"841",0.806923918896555,"voi_6",13,"male","masc","sti"
"842",0.305058989069759,"voi_6",14,"male","masc","sti"
"843",0.170708730152659,"voi_6",15,"male","masc","sti"
"844",0.62828091177702,"voi_6",16,"female","masc","sti"
"845",0.0574375458630724,"voi_6",17,"female","masc","sti"
"846",0.796092823548603,"voi_6",18,"female","masc","sti"
"847",0.298369677371605,"voi_6",19,"male","femi","fac"
"848",0.454756822835926,"voi_6",20,"male","femi","fac"
"849",-0.0345125142786939,"voi_6",21,"male","femi","fac"
"850",0.287624585412521,"voi_6",22,"female","femi","fac"
"851",-0.372072592818418,"voi_6",23,"female","femi","fac"
"852",0.570533901810278,"voi_6",24,"female","femi","fac"
"853",0.76668568470594,"voi_6",25,"male","femi","voi"
"854",2.38257056715933,"voi_6",26,"male","femi","voi"
"855",1.42150165129771,"voi_6",27,"male","femi","voi"
"856",0.935153363822578,"voi_6",28,"female","femi","voi"
"857",0.863310586997203,"voi_6",29,"female","femi","voi"
"858",0.835715730672011,"voi_6",30,"female","femi","voi"
"859",0.269835614135192,"voi_6",31,"male","femi","sti"
"860",0.477014432931537,"voi_6",32,"male","femi","sti"
"861",0.881713923976899,"voi_6",33,"male","femi","sti"
"862",0.698026992978637,"voi_6",34,"female","femi","sti"
"863",0.485959465023498,"voi_6",35,"female","femi","sti"
"864",0.924353413091377,"voi_6",36,"female","femi","sti"
"865",0.262012835588595,"voi_7",1,"male","masc","fac"
"866",0.447874058814064,"voi_7",2,"male","masc","fac"
"867",0.241585366211582,"voi_7",3,"male","masc","fac"
"868",0.275381518846793,"voi_7",4,"female","masc","fac"
"869",0.191727918761269,"voi_7",5,"female","masc","fac"
"870",0.340614863709213,"voi_7",6,"female","masc","fac"
"871",0.34287925398678,"voi_7",7,"male","masc","voi"
"872",1.11453443468907,"voi_7",8,"male","masc","voi"
"873",1.00886623262399,"voi_7",9,"male","masc","voi"
"874",2.21368907706537,"voi_7",10,"female","masc","voi"
"875",1.08316992013067,"voi_7",11,"female","masc","voi"
"876",0.821749155850344,"voi_7",12,"female","masc","voi"
"877",0.571663755952833,"voi_7",13,"male","masc","sti"
"878",0.833962641726574,"voi_7",14,"male","masc","sti"
"879",-0.00464387935913784,"voi_7",15,"male","masc","sti"
"880",0.602917543313437,"voi_7",16,"female","masc","sti"
"881",0.318676166521706,"voi_7",17,"female","masc","sti"
"882",0.747708141193371,"voi_7",18,"female","masc","sti"
"883",0.385698964086579,"voi_7",19,"male","femi","fac"
"884",0.611305767683748,"voi_7",20,"male","femi","fac"
"885",-0.00131207113749737,"voi_7",21,"male","femi","fac"
"886",0.30313354015556,"voi_7",22,"female","femi","fac"
"887",-0.516225535212724,"voi_7",23,"female","femi","fac"
"888",0.616236564945809,"voi_7",24,"female","femi","fac"
"889",0.8570117656871,"voi_7",25,"male","femi","voi"
"890",2.7666305930201,"voi_7",26,"male","femi","voi"
"891",1.57824788147136,"voi_7",27,"male","femi","voi"
"892",1.2902805155498,"voi_7",28,"female","femi","voi"
"893",1.11859323366484,"voi_7",29,"female","femi","voi"
"894",0.895533307783255,"voi_7",30,"female","femi","voi"
"895",0.39009686998487,"voi_7",31,"male","femi","sti"
"896",0.531250843108408,"voi_7",32,"male","femi","sti"
"897",1.10301920503228,"voi_7",33,"male","femi","sti"
